baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
full_trust,2.5542602567710375,-1.5542602567710375,higher_better,source_memory,2.5542602567710375,-1.5542602567710375,0.5,0.5,benign_total_deliveries_completed,4,1.2909944487358056,0.6454972243679028
full_trust,2.5542602567710375,-1.5542602567710375,higher_better,source_memory,2.5542602567710375,-1.5542602567710375,0.5,0.5,benign_deliveries_after_attack,4,1.2909944487358056,0.6454972243679028
full_trust,2.5542602567710375,-1.5542602567710375,higher_better,source_memory,2.5542602567710375,-1.5542602567710375,0.5,0.5,benign_deliveries_after_distrust,4,1.2909944487358056,0.6454972243679028
full_trust,0.012771301283855199,-0.007771301283855194,higher_better,source_memory,0.012771301283855199,-0.007771301283855194,0.0025000000000000022,0.0025000000000000022,benign_success_rate,4,0.006454972243679034,0.003227486121839517
full_trust,1.0217041027084113,-0.6217041027084128,higher_better,source_memory,1.0217041027084113,-0.6217041027084128,0.1999999999999993,0.1999999999999993,deliveries_per_1000_steps,4,0.5163977794943204,0.2581988897471602
full_trust,3.5469603616732233,-2.5469603616732233,lower_better,source_memory,2.5469603616732233,-3.5469603616732233,-0.5,0.5,benign_no_path_steps,4,1.9148542155126762,0.9574271077563381
full_trust,2.4569303104896556,-4.174264365323724,lower_better,source_memory,4.174264365323724,-2.4569303104896556,0.8586670274170345,-0.8586670274170345,distance_per_delivery,4,2.08367841580544,1.04183920790272
full_trust,1.5710023907423558,-2.2211406783806478,lower_better,source_memory,2.2211406783806478,-1.5710023907423558,0.325069143819146,-0.325069143819146,benign_delivery_cycle_duration_mean_steps,4,1.1915811628330142,0.5957905814165071
full_trust,1.4674231521479104,-2.7174231521479104,lower_better,source_memory,2.7174231521479104,-1.4674231521479104,0.625,-0.625,benign_delivery_cycle_duration_median_steps,4,1.3149778198382918,0.6574889099191459
full_trust,1.6822866303449278,-2.982286630344925,lower_better,source_memory,2.982286630344925,-1.6822866303449278,0.6499999999999986,-0.6499999999999986,benign_delivery_cycle_duration_p95_steps,4,1.4657193910613793,0.7328596955306896
full_trust,0.82892166726167,-0.56901305735306,lower_better,source_memory,0.56901305735306,-0.82892166726167,-0.12995430495430504,0.12995430495430504,benign_loaded_delivery_duration_mean_steps,4,0.43926419820080853,0.21963209910040427
full_trust,1.8316023528813359,-3.831602352881336,lower_better,source_memory,3.831602352881336,-1.8316023528813359,1.0,-1.0,benign_loaded_delivery_duration_median_steps,4,1.7795130420052185,0.8897565210026093
full_trust,3.7091955295300214,-3.284195529530017,lower_better,source_memory,3.284195529530017,-3.7091955295300214,-0.21250000000000213,0.21250000000000213,benign_loaded_delivery_duration_p95_steps,4,2.197489097432169,1.0987445487160845
full_trust,4.869692608591642,-11.869692608591642,lower_better,source_memory,11.869692608591642,-4.869692608591642,3.5,-3.5,benign_total_distance,4,5.259911279353167,2.6299556396765835
full_trust,35.66320470576267,24.336795294237326,lower_better,source_memory,-24.336795294237326,-35.66320470576267,-30.0,30.0,benign_planning_checks,4,3.559026084010437,1.7795130420052185
full_trust,17.714078608426128,-4.714078608426126,lower_better,source_memory,4.714078608426126,-17.714078608426128,-6.5,6.5,benign_path_changes,4,7.047458170621991,3.5237290853109955
