baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
latest_report,0.29386808744764714,-0.490926910977059,lower_better,source_memory,0.490926910977059,-0.29386808744764714,0.0985294117647059,-0.0985294117647059,attack_fraction_route_affected,2,0.04367424236740442,0.03088235294117648
majority_vote,19.5593071046,-18.5593071046,higher_better,source_memory,19.5593071046,-18.5593071046,0.5,0.5,benign_total_deliveries_completed,2,2.1213203435596424,1.4999999999999998
majority_vote,19.5593071046,-18.5593071046,higher_better,source_memory,19.5593071046,-18.5593071046,0.5,0.5,benign_deliveries_after_attack,2,2.1213203435596424,1.4999999999999998
majority_vote,19.5593071046,-18.5593071046,higher_better,source_memory,19.5593071046,-18.5593071046,0.5,0.5,benign_deliveries_after_distrust,2,2.1213203435596424,1.4999999999999998
majority_vote,0.09779653552300008,-0.09279653552300007,higher_better,source_memory,0.09779653552300008,-0.09279653552300007,0.0025000000000000022,0.0025000000000000022,benign_success_rate,2,0.010606601717798222,0.007500000000000006
majority_vote,7.823722841839972,-7.423722841839973,higher_better,source_memory,7.823722841839972,-7.423722841839973,0.1999999999999993,0.1999999999999993,deliveries_per_1000_steps,2,0.848528137423854,0.5999999999999979
majority_vote,836.9936386526,-979.9936386526,lower_better,source_memory,979.9936386526,-836.9936386526,71.5,-71.5,benign_no_path_steps,2,101.1162697096763,71.5
majority_vote,4.218060407833544,-1.0636328630640963,lower_better,source_memory,1.0636328630640963,-4.218060407833544,-1.5772137723847237,1.5772137723847237,distance_per_delivery,2,0.2939289272822801,0.20783913766818785
majority_vote,26.325893807234486,-28.95287368224185,lower_better,source_memory,28.95287368224185,-26.325893807234486,1.3134899375036824,-1.3134899375036824,benign_delivery_cycle_duration_mean_steps,2,3.07629163533515,2.1752666762529382
majority_vote,3.9265511841,-2.4265511841,lower_better,source_memory,2.4265511841,-3.9265511841,-0.75,0.75,benign_delivery_cycle_duration_median_steps,2,0.3535533905932738,0.25
majority_vote,11.997445683680079,-18.49744568367999,lower_better,source_memory,18.49744568367999,-11.997445683680079,3.2499999999999574,-3.2499999999999574,benign_delivery_cycle_duration_p95_steps,2,1.697056274847718,1.2000000000000028
majority_vote,26.161980262782116,-28.5173535244967,lower_better,source_memory,28.5173535244967,-26.161980262782116,1.1776866308572913,-1.1776866308572913,benign_loaded_delivery_duration_mean_steps,2,3.0429328437456076,2.151678448507784
majority_vote,6.3531023682,-6.3531023682,lower_better,source_memory,6.3531023682,-6.3531023682,-0.0,0.0,benign_loaded_delivery_duration_median_steps,2,0.7071067811865476,0.5
majority_vote,29.81099530167054,-25.46099530167046,lower_better,source_memory,25.46099530167046,-29.81099530167054,-2.17500000000004,2.17500000000004,benign_loaded_delivery_duration_p95_steps,2,3.075914498161538,2.1750000000000393
majority_vote,1867.8969465186,-1600.8969465186,lower_better,source_memory,1600.8969465186,-1867.8969465186,-133.5,133.5,benign_total_distance,2,193.04015126392747,136.5
majority_vote,1168.2080641672,-1322.2080641672,lower_better,source_memory,1322.2080641672,-1168.2080641672,77.0,-77.0,benign_planning_checks,2,138.59292911256333,98.0
majority_vote,629.4854178744,-539.4854178744,lower_better,source_memory,539.4854178744,-629.4854178744,-45.0,45.0,benign_path_changes,2,65.05382386916237,46.0
majority_vote,672.7509297154,-559.7509297154,diagnostic,source_memory,,,,56.5,temporary_obstacle_replan_checks,2,68.58935777509511,48.5
