ci95_high,ci95_low,direction,max,mean,median,method,metric,min,n,n_missing,sample_std,sem,unit
68.531023682,-58.531023682,lower_better,10.0,5.0,5.0,majority_vote,attack_extra_path_length_total,0.0,2,0,7.0710678118654755,5.0,cells
486.0675278828,-200.0675278828,lower_better,170.0,143.0,143.0,majority_vote,steps_route_affected_by_attacker,116.0,2,0,38.18376618407357,27.0,steps
1.1833833635076163,-0.6734812631669369,diagnostic,0.32802025789981676,0.2549510501703397,0.2549510501703397,majority_vote,recovery_start_attacker_trust_mean,0.1818818424408627,2,0,0.10333546456288341,0.07306920772947703,trust
0.8704875015627793,0.2629323806228319,diagnostic,0.5906177535963874,0.5667099410928056,0.5667099410928056,majority_vote,recovery_trust_gain,0.5428021285892238,2,0,0.03381075268923838,0.023907812503581757,trust
11.8531023682,-0.8531023682000001,higher_better,6.0,5.5,5.5,majority_vote,deliveries_during_recon,5.0,2,0,0.7071067811865476,0.5,deliveries
70.265511841,6.734488159000001,higher_better,41.0,38.5,38.5,majority_vote,deliveries_during_attack,36.0,2,0,3.5355339059327378,2.5,deliveries
24.7062047364,-0.7062047364000001,higher_better,13.0,12.0,12.0,majority_vote,deliveries_during_recovery,11.0,2,0,1.4142135623730951,1.0,deliveries
29.5593071046,-8.559307104599998,lower_better,12.0,10.5,10.5,majority_vote,traffic_wait_steps_during_attack,9.0,2,0,2.1213203435596424,1.4999999999999998,steps
219.20894499579998,-22.208944995799996,lower_better,108.0,98.5,98.5,majority_vote,replans_during_attack,89.0,2,0,13.435028842544403,9.5,replans
3.9396455792391176,-1.5352338145332354,lower_better,1.4176470588235295,1.2022058823529411,1.2022058823529411,majority_vote,mean_influential_fake_cells_during_attack,0.986764705882353,2,0,0.30467983365832124,0.21544117647058825,cells
3.9396455792391176,-1.5352338145332354,lower_better,1.4176470588235295,1.2022058823529411,1.2022058823529411,majority_vote,attack_mean_influential_fake_cells,0.986764705882353,2,0,0.30467983365832124,0.21544117647058825,cells
0.1390162112970588,-0.04783974070882349,lower_better,0.052941176470588235,0.04558823529411765,0.04558823529411765,majority_vote,attack_fraction_samples_influenced,0.03823529411764706,2,0,0.010398629135096284,0.0073529411764705855,ratio
1.0415184082419373,-0.7633652940176197,lower_better,0.21010027110478127,0.1390765571121588,0.1390765571121588,majority_vote,attack_mean_attacker_route_cost,0.06805284311953633,2,0,0.10044269957847446,0.07102371399262246,cost
0.1390162112970588,-0.04783974070882349,lower_better,0.052941176470588235,0.04558823529411765,0.04558823529411765,majority_vote,attack_fraction_route_affected,0.03823529411764706,2,0,0.010398629135096284,0.0073529411764705855,ratio
89.265511841,25.734488159,higher_better,60.0,57.5,57.5,full_trust,benign_total_deliveries_completed,55.0,2,0,3.5355339059327378,2.5,deliveries
77.4124094728,26.5875905272,higher_better,54.0,52.0,52.0,full_trust,benign_deliveries_after_attack,50.0,2,0,2.8284271247461903,2.0,deliveries
81.11861420919999,4.881385790800003,higher_better,46.0,43.0,43.0,full_trust,benign_deliveries_after_distrust,40.0,2,0,4.242640687119285,2.9999999999999996,deliveries
0.4463275592049998,0.1286724407950002,higher_better,0.3,0.2875,0.2875,full_trust,benign_success_rate,0.275,2,0,0.017677669529663664,0.012499999999999982,ratio
35.7062047364,10.2937952636,higher_better,24.0,23.0,23.0,full_trust,deliveries_per_1000_steps,22.0,2,0,1.4142135623730951,1.0,deliveries/1000 steps
6.8531023682,-5.8531023682,lower_better,1.0,0.5,0.5,full_trust,benign_no_path_steps,0.0,2,0,0.7071067811865476,0.5,steps
132.11956559005336,37.092555622067835,lower_better,88.34545454545454,84.6060606060606,84.6060606060606,full_trust,distance_per_delivery,80.86666666666666,2,0,5.288301624146668,3.739393939393942,distance/delivery
128.3124818342533,43.68145755968609,lower_better,89.32727272727273,85.9969696969697,85.9969696969697,full_trust,benign_delivery_cycle_duration_mean_steps,82.66666666666667,2,0,4.709759712266759,3.3303030303030283,steps
139.75137012969998,31.748629870300007,lower_better,90.0,85.75,85.75,full_trust,benign_delivery_cycle_duration_median_steps,81.5,2,0,6.010407640085654,4.249999999999999,steps
139.23275592049998,107.46724407949999,lower_better,124.6,123.35,123.35,full_trust,benign_delivery_cycle_duration_p95_steps,122.1,2,0,1.7677669529663689,1.25,steps
65.20190276170668,27.622339662535737,lower_better,47.89090909090909,46.41212121212121,46.41212121212121,full_trust,benign_loaded_delivery_duration_mean_steps,44.93333333333333,2,0,2.0913218740547608,1.47878787878788,steps
62.7062047364,37.2937952636,lower_better,51.0,50.0,50.0,full_trust,benign_loaded_delivery_duration_median_steps,49.0,2,0,1.4142135623730951,1.0,steps
70.46779213137995,59.032207868620056,lower_better,65.19999999999999,64.75,64.75,full_trust,benign_loaded_delivery_duration_p95_steps,64.3,2,0,0.6363961030678867,0.4499999999999957,steps
4899.9717165774,4811.0282834226,lower_better,4859.0,4855.5,4855.5,full_trust,benign_total_distance,4852.0,2,0,4.949747468305833,3.4999999999999996,cells
536.062047364,281.937952636,lower_better,419.0,409.0,409.0,full_trust,benign_planning_checks,399.0,2,0,14.142135623730951,10.0,checks
451.2992757824,44.7007242176,lower_better,264.0,248.0,248.0,full_trust,benign_path_changes,232.0,2,0,22.627416997969522,16.0,changes
119.796535523,-70.796535523,diagnostic,32.0,24.5,24.5,full_trust,temporary_obstacle_replan_checks,17.0,2,0,10.606601717798213,7.5,checks
119.796535523,-70.796535523,diagnostic,32.0,24.5,24.5,full_trust,temporary_obstacle_path_changes,17.0,2,0,10.606601717798213,7.5,changes
0.0,0.0,diagnostic,0.0,0.0,0.0,full_trust,robot_on_route_replan_checks,0.0,2,0,0.0,0.0,checks
0.0,0.0,diagnostic,0.0,0.0,0.0,full_trust,robot_on_route_path_changes,0.0,2,0,0.0,0.0,changes
7.0,7.0,lower_better,7.0,7.0,7.0,full_trust,malicious_report_replan_checks,7.0,2,0,0.0,0.0,checks
12.8531023682,0.14689763179999993,lower_better,7.0,6.5,6.5,full_trust,malicious_report_path_changes,6.0,2,0,0.7071067811865476,0.5,changes
18.7062047364,-6.7062047364,lower_better,7.0,6.0,6.0,full_trust,fake_obstacle_replan_checks,5.0,2,0,1.4142135623730951,1.0,checks
24.5593071046,-13.559307104599998,lower_better,7.0,5.5,5.5,full_trust,fake_obstacle_path_changes,4.0,2,0,2.1213203435596424,1.4999999999999998,changes
0.0,0.0,lower_better,0.0,0.0,0.0,full_trust,false_clearance_replan_checks,0.0,2,0,0.0,0.0,checks
0.0,0.0,lower_better,0.0,0.0,0.0,full_trust,false_clearance_path_changes,0.0,2,0,0.0,0.0,changes
13.7062047364,-11.7062047364,lower_better,2.0,1.0,1.0,full_trust,stale_reassertion_replan_checks,0.0,2,0,1.4142135623730951,1.0,checks
13.7062047364,-11.7062047364,lower_better,2.0,1.0,1.0,full_trust,stale_reassertion_path_changes,0.0,2,0,1.4142135623730951,1.0,changes
0.0,0.0,target_zero,0.0,0.0,0.0,full_trust,benign_blocked_moves,0.0,2,0,0.0,0.0,moves
5.464200430581823,3.153981387599995,lower_better,4.4,4.309090909090909,4.309090909090909,full_trust,replans_per_delivery,4.218181818181818,2,0,0.1285648693066455,0.09090909090909126,replans/delivery
